"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"133.97","1148.91","349.57","355.46","34.37","149.54","42","94.98","1569","55.23","90.60","90","56.82"
"126.19","1139.94","349.89","360.01","34.51","140.08","42.15","94.98","1503","55.03","90.40","90","56.63"
"118.03","1128.95","349.99","355.46","34.55","130.77","42.12","94.53","1426","54.74","90.30","90","56.63"
"109.33","1118.97","349.99","353.35","34.44","121.54","42.50","94.39","1362","54.54","90.10","89","56.63"
"102.16","1105.97","558.91","452.29","39.55","113.45","41.83","94.65","1301","54.35","89.90","89","56.63"
"96.97","1094.99","673.30","680.98","41.39","106.28","41.57","94.98","1250","54.05","89.80","89","56.63"
"94.15","1081.99","694.85","700.91","41.52","103.15","41.53","94.98","1217","53.95","89.70","89","56.63"
"91.33","1073.93","498.98","599.59","21.37","100.94","39.09","94.98","1198","53.85","89.50","89","56.63"
"99.64","1079.97","445.59","399.45","37.56","121.77","37.31","94.98","1291","53.66","89.40","89","56.63"
"134.36","1233.96","641.49","637.08","39.70","168.69","38.82","94.98","1650","53.66","89.30","89","56.63"
"172.27","1421.93","712.99","714","41.94","201.27","38.59","94.98","1673","53.66","89.20","89","56.63"
"191.42","1571.98","779.96","793.19","42.57","225.68","39.16","94.98","1737","53.66","89.10","89","56.82"
"238.65","1597.98","815.07","881.07","44.94","310.29","38.44","94.98","2247","53.66","89","88","56.82"
"267.8","1695.95","917.88","914.16","45.73","327.76","37.81","94.98","2255","53.76","88.90","88","56.92"
"271.84","1763.97","540.17","634.88","35.80","326.92","47.62","46.67","2249","53.85","88.80","88","56.92"
"166.55","1445.91","329.96","271.87","33.40","195.47","41.13","94.98","1687","53.66","88.80","88","56.92"
"146.03","1254.93","320.58","320.4","33.49","150.53","41.43","94.81","1404","53.31","88.80","88","56.92"
"104.52","1173.91","305.65","302.7","33.21","113.98","41.79","94.98","1252","53.22","88.80","88","56.82"
"99.87","1118.97","346.09","322.46","34.51","118.49","40.43","94.53","1372","53.12","88.90","89","56.82"
"109.03","1173.91","363.47","381.88","34.67","122.15","40.56","93.59","1317","53.12","89","89","56.63"
"112.23","1197.98","431.88","423.76","36.77","126.27","39.96","94.98","1314","53.02","89.10","89","56.63"
"123.75","1277","617.68","645.87","40.02","135.88","40.15","94.98","1344","52.92","89.10","89","56.63"
"137.79","1357.93","646.19","634.88","40.46","156.33","39.39","94.98","1384","52.92","89.10","89","56.82"
"148.85","1425.95","686.67","685.38","41.24","187.84","39.04","94.98","1661","52.73","89","89","56.82"
"235.6","1505.97","779.27","828.39","44.41","292.90","38.01","94.98","2267","52.73","89","88","56.92"
"265.66","1680.93","917.05","929.55","46.02","330.13","37.91","94.98","2278","52.82","88.90","88","56.92"
"243.84","1579.95","357.39","381.88","33.61","280.69","42.35","52.16","2230","52.73","88.80","88","56.92"
"203.94","1438.95","391.26","388.46","35.30","210.73","38.64","94.15","1824","52.73","88.70","88","56.92"
"185.17","1500.94","568.79","608.4","38.82","209.12","40.17","91.01","1682","52.82","88.60","88","56.82"
"142.98","1443.99","474.08","456.69","36.90","161.29","40.33","93.54","1431","52.73","88.50","88","56.82"
"153.35","1413.96","632.71","661.26","40.54","182.19","38.73","94.98","1775","52.53","88.50","88","56.92"
"235.45","1500.94","845.68","841.58","44.53","293.35","38.15","94.98","2348","52.73","88.60","88","56.82"
"262.23","1660.97","394.11","513.91","22.72","299.53","40.05","48.96","2286","52.92","88.70","88","56.82"
"225.15","1393.91","349.89","353.35","34.22","237.66","41.63","94.98","1887","52.82","88.70","88","56.92"
"153.58","1293.93","327.01","318.06","33.63","168.76","41.79","94.98","1608","52.73","88.60","88","56.82"
"133.59","1178.94","323.80","333.5","33.67","150.15","42.01","94.98","1559","52.43","88.50","88","56.82"
"128.48","1146.99","635.57","663.37","40.64","144.27","41.50","94.98","1521","52.43","88.50","88","56.63"
"122.76","1133.99","687.77","707.4","41.26","134.43","42.21","94.98","1446","52.33","88.50","88","56.63"
"112.15","1120.99","697.70","707.4","41.36","123.06","42.21","94.59","1369","52.24","88.50","88","56.63"
"104.83","1105.97","346.77","522.69","34.20","120.70","39.88","94.98","1549","52.24","88.50","88","56.53"
"140.38","1254.93","649.08","639.19","40.38","172.73","38.52","94.98","1820","52.24","88.50","88","56.63"
"197.07","1447.93","723.70","744.76","41.92","235.75","38.15","94.98","1898","52.43","88.50","88","56.63"
"218.97","1622.98","834.65","843.76","44.25","263.83","38.15","94.98","1913","52.73","88.40","88","56.82"
"230.87","1701.99","868.06","863.6","44.53","280.38","38.50","94.98","1957","52.92","88.30","88","56.82"
"240.86","1738.98","883.27","887.68","44.65","292.36","38.39","94.98","1992","52.92","88.20","88","56.92"
"244.3","1750.97","892.05","892.05","44.91","303.43","38.24","94.98","2043","53.12","88.20","88","56.92"
"255.66","1770.93","913.77","909.78","45.25","313.65","38.18","94.98","2083","53.31","88.20","88","56.92"
"259.17","1772.94","924.16","925.17","45.60","321.89","37.59","94.98","2131","53.66","88.30","88","56.92"
"270.24","1785.94","944.16","938.38","45.85","331.20","37.84","94.98","2180","53.85","88.30","88","56.92"
"264.13","1780.91","573.79","610.57","37.94","304.34","40.79","53.95","2185","54.05","88.40","88","57.02"
"255.13","1618.95","842.18","867.97","44.75","300.75","37.78","94.67","2223","54.25","88.50","88","57.02"
"256.89","1723.96","617.50","588.56","39.04","291.75","40.81","60.33","2013","54.54","88.70","88","56.92"
"205.54","1656.94","551.29","516.09","38.89","228.05","39.29","91.57","1748","54.74","88.70","88","57.02"
"194.25","1605.95","436.49","487.49","35.55","215.69","40.87","91.16","1677","54.74","88.90","89","57.02"
"125.66","1381.92","309.19","276.28","33.12","137.03","41.26","93.95","1328","54.54","89","89","56.92"
"105.74","1190.93","306.16","300.59","33.20","115.74","41.61","94.98","1247","54.35","89.10","89","56.92"
"93.23","1124.92","308.08","322.46","33.30","103.53","42.19","94.98","1174","54.35","89.20","89","56.82"
"89.65","1090.96","309.37","318.06","33.39","99.34","42.18","94.98","1116","54.35","89.30","89","56.82"
"84.76","1071.91","312.49","300.59","33.52","92.93","41.89","94.98","1041","54.35","89.50","89","56.63"
"85.76","1047.93","307.08","309.28","33.45","99.03","42.14","94.98","1205","54.25","89.50","89","56.63"
"86.98","1058.91","310.10","320.4","33.44","95.98","42.29","94.98","1109","54.25","89.60","89","56.63"
"84.08","1049.94","324.39","315.88","33.99","95.75","39.84","94.98","1268","54.05","89.60","89","56.63"
"103.23","1156.97","586.45","593.1","39.61","118.03","39.83","94.98","1232","54.25","89.50","89","56.63"
"137.33","1269.95","646.28","641.49","40.82","174.94","40.95","94.98","1718","54.35","89.50","89","56.82"
"179.75","1455.98","714.00","705.29","42.21","215.99","37.98","94.98","1744","54.44","89.40","89","56.82"
"205.77","1611.99","836.49","826.19","43.97","262.99","38.24","94.98","2164","54.54","89.40","89","56.92"
"279.77","1637.99","912.90","949.36","45.37","349.89","37.11","94.98","2506","54.74","89.30","89","56.92"
"329.98","1763.97","1133.77","1134.09","50.24","413.44","36.91","94.98","2663","55.23","89.20","89","56.92"
"390.94","1896.91","1349.27","1373.76","54.21","476.08","43.19","11.38","2746","55.91","89.10","89","57.02"
"315.1","1532.98","381.10","340.17","34.39","363.16","41.63","51.30","2643","56.16","89.20","89","57.02"
"227.13","1466.97","356.89","346.68","33.97","237.74","41.81","94.98","1765","56.55","89.30","89","57.02"
"154.65","1291.92","326.69","333.5","33.52","166.25","41.89","94.98","1549","56.36","89.40","89","56.92"
"124.67","1190.93","322.88","318.06","33.70","139.09","41.57","94.98","1476","56.36","89.60","89","56.92"
"143.13","1143.97","334.18","335.7","33.91","165.03","41.90","94.98","1742","56.36","89.70","89","56.82"
"140.46","1143.97","330.88","329.09","33.82","159.00","41.66","94.98","1660","56.55","89.80","89","56.82"
"131","1141.95","643.78","667.77","40.89","143.89","41.71","94.98","1495","56.65","89.90","90","56.63"
"111.54","1130.97","689.37","716.27","41.14","122.45","42.42","94.65","1344","56.65","90","90","56.82"
"97.05","1111.92","697.97","689.88","41.18","106.28","41.72","94.98","1208","56.75","90.10","90","56.63"
"90.64","1088.94","699.58","711.89","41.27","97.35","42.23","94.98","1083","56.85","90.10","90","56.63"
"81.79","1066.97","699.90","692.05","41.29","87.97","41.95","94.98","959","56.85","90.10","90","56.63"
"74.24","1045.91","699.99","702.97","27.74","77.59","50.79","94.98","809","56.85","90.10","90","56.63"
"61.95","1032.91","315.01","360.01","33.15","66.45","45.22","94.98","711","56.75","90.10","90","56.82"
"56.23","1015.97","315.01","296.09","33.29","64.47","42.18","94.98","732","56.65","90.10","90","56.82"
"56.46","1007.92","315.01","307.08","33.31","63.55","42.30","94.98","720","56.55","90.10","90","56.82"
"55.85","1002.97","315.01","311.48","33.49","63.25","42.05","94.98","717","56.36","90.20","90","56.82"
"55.85","998.95","315.01","313.68","33.51","62.87","42.26","94.98","719","56.36","90.30","90","56.82"
"56.53","998.95","315.01","311.48","33.38","63.86","42.24","94.98","727","56.36","90.40","90","56.92"
"56.08","998.95","315.01","311.48","33.43","63.48","42.08","94.98","724","56.36","90.50","90","56.92"
"56.38","998.95","315.01","313.68","33.57","63.17","41.96","94.98","723","56.36","90.50","90","56.92"
"52.57","1000.96","315.01","315.88","33.51","59.89","41.79","94.98","707","56.36","90.50","90","56.92"
"54.63","1002.97","315.01","320.4","33.36","62.18","42.02","94.98","718","56.36","90.60","90","56.92"
"52.95","1002.97","365.16","348.98","34.29","71.95","40.72","94.90","1072","56.36","90.70","90","56.92"
"94.53","1058.91","457.77","412.68","36.81","110.25","39.07","94.98","1440","56.85","90.80","90","56.92"
"158.69","1220.96","668.16","702.97","41.32","191.35","38.49","94.98","1896","57.34","90.80","90","57.02"
"206.07","1485.92","773.44","779.96","43.03","253.76","38.38","94.98","2045","57.83","90.90","90","57.02"
"235.83","1663.99","859.88","863.6","44.26","284.58","38.24","94.98","1984","58.51","90.90","90","57.12"
"250.17","1746.94","901.60","903.18","45.13","308.16","37.83","94.98","2107","59.15","90.90","90","57.12"
"278.86","1780.91","665.20","810.76","34.76","327.84","36.15","66.93","2131","59.64","91","91","57.12"
"193.18","1564.93","314.78","311.48","32.84","160.07","42.13","94.19","1213","59.84","91.10","91","57.21"
"115.13","1282.95","305.29","298.29","32.91","121.16","41.70","94.98","1187","59.74","91.40","91","57.12"
"91.55","1169.97","584.00","603.99","39.72","98.50","41.14","94.98","983","59.74","91.60","91","57.12"
"70.65","1098.92","315.01","401.7","33.09","73.78","47.65","94.98","717","59.64","91.80","92","57.12"
"59.28","1051.96","315.01","293.98","33.32","67.29","42.09","94.98","749","59.45","92.10","92","57.02"
"60.73","1028.98","315.01","307.08","33.40","68.13","42.33","94.98","744","59.35","92.30","92","57.02"
"56.23","1015.97","315.01","311.48","33.37","63.25","42.21","94.98","718","59.25","92.50","92","57.02"
"57.3","1009.93","315.01","318.06","33.35","64.85","42.13","94.98","718","59.15","92.70","92","57.02"
"53.79","1007.92","315.01","315.88","33.31","60.58","41.97","94.98","706","59.15","92.80","92","57.02"
"91.48","1009.93","526.59","516.09","38.41","121.84","39.31","94.98","1597","59.15","92.90","92","57.12"
"138.93","1233.96","498.80","502.88","37.40","158.77","38.19","94.98","1655","59.74","92.90","92","57.12"
"190.74","1421.93","740.76","751.38","42.19","232.39","38.54","94.98","1984","60.23","92.90","92","57.12"
"217.36","1648.98","844.35","850.36","44.16","261.39","38.32","94.98","1961","60.92","92.90","92","57.12"
"238.73","1729.91","875.59","872.38","44.60","299.69","38.00","94.98","2114","61.46","92.90","92","57.21"
"227.28","1548","348.10","366.5","33.51","252.69","41.92","93.05","1948","61.75","92.90","93","57.31"
"146.79","1419.91","318.20","318.06","33.07","150.07","42.18","94.84","1246","61.75","93","93","57.31"
"94.68","1239.92","312.58","307.08","33.00","104.68","41.90","94.98","1056","61.75","93.10","93","57.21"
"84.08","1122.91","312.31","320.4","33.19","97.05","42.07","94.98","1185","61.65","93.30","93","57.12"
"102.39","1084.91","311.98","300.59","33.30","115.74","41.93","94.84","1342","61.75","93.50","93","57.12"
"96.97","1096.91","306.75","309.28","33.15","107.35","41.75","94.93","1270","61.85","93.70","94","57.12"
"92.16","1084.91","306.07","311.48","33.11","101.93","42.07","94.98","1206","62.04","93.90","94","57.12"
"88.43","1075.94","309.09","315.88","33.26","97.05","41.34","94.59","1164","62.14","94","94","57.12"
"100.48","1116.96","407.80","428.07","35.46","113.15","40.70","94.16","1320","62.34","94.10","94","57.02"
"109.94","1169.97","382.89","373.1","34.84","123.98","40.30","92.69","1395","62.53","94.10","94","57.12"
"115.05","1190.93","355.28","364.38","34.17","129.93","40.81","92.00","1422","62.73","94.10","94","57.12"
"120.24","1190.93","445.45","423.76","37.09","139.16","39.60","94.98","1516","62.83","94.10","94","57.12"
"152.59","1290","532.39","575.46","37.89","168.99","40.09","94.98","1655","63.03","94.10","94","57.21"
"170.14","1398.95","519.67","509.37","37.63","192.49","39.54","87.89","1844","63.22","94.10","94","57.12"
"199.97","1428.97","477.38","491.9","36.67","220.87","40.87","91.60","1801","63.52","94.10","94","57.21"
"130.85","1363.97","594.98","518.29","39.99","156.79","39.33","94.98","1396","63.61","94.10","94","57.31"
"148.93","1430.99","503.89","595.21","36.44","163.73","41.95","86.89","1429","63.86","94.20","94","57.31"
"122.53","1290","312.67","269.76","32.95","134.66","41.86","93.66","1375","63.61","94.40","94","57.31"
"112.38","1169.97","312.58","313.68","33.05","124.44","42.44","94.60","1361","63.52","94.40","94","57.21"
"103.68","1128.95","308.18","291.71","33.08","112.76","41.51","94.83","1280","63.61","94.60","94","57.21"
"94.22","1101.94","646.19","667.77","40.77","103.99","41.41","94.98","1212","63.61","94.70","94","57.21"
"89.95","1084.91","690.11","705.29","41.12","98.57","42.35","94.98","1145","63.61","94.80","94","57.12"
"85.3","1066.97","698.20","707.4","40.94","93.39","42.21","94.98","1083","63.61","94.80","94","57.12"
"83.47","1056.99","318.38","307.08","32.90","94.68","41.64","94.98","1097","63.61","94.90","94","57.21"
"81.56","1058.91","313.09","289.6","33.08","90.03","41.36","94.98","1043","63.61","94.90","94","57.12"
"79.65","1045.91","314.28","313.68","33.22","87.59","41.72","94.98","1018","63.61","94.90","94","57.21"
"77.74","1037.95","315.01","320.4","33.23","84.53","41.93","94.98","1006","63.52","94.90","94","57.21"
"79.04","1041.98","315.01","315.88","33.25","85.98","41.41","94.98","980","63.52","94.90","94","57.21"
"75.46","1041.98","315.01","315.88","33.34","83.77","41.64","94.98","952","63.52","94.90","94","57.21"
"66.76","1034.93","315.01","326.92","33.36","68.13","42.02","94.98","752","63.52","94.90","94","57.21"
"56.76","1015.97","315.01","318.06","33.41","64.70","42.12","94.98","729","63.42","94.90","94","57.31"
"56.53","1004.99","315.01","313.68","33.35","64.85","42.53","94.98","739","63.22","94.90","94","57.31"
"62.33","998.95","315.01","313.68","33.35","68.44","42.19","94.98","830","63.12","94.90","94","57.31"
"75.53","996.93","328.49","311.48","33.70","92.77","41.01","94.14","1282","63.12","94.90","94","57.31"
"89.34","1066.97","330.05","326.92","33.60","100.94","40.94","94.14","1251","63.42","95","95","57.31"
"92.7","1098.92","330.28","326.92","33.88","104.37","40.40","94.98","1271","63.61","95","95","57.31"
"104.07","1156.97","549.39","511.66","39.37","122.99","39.39","94.98","1354","63.86","95.10","95","57.31"
"136.95","1290","632.20","665.57","40.09","160.30","39.41","94.98","1576","64.15","95.10","95","57.41"
"174.03","1425.95","708.68","692.05","41.56","211.95","38.46","94.98","1828","64.55","95.10","95","57.41"
"219.58","1588.92","802.66","810.76","43.31","271.23","37.87","94.98","2110","64.74","95.10","95","57.41"
"265.96","1686.97","907.17","916.36","45.46","333.79","37.47","94.98","2416","65.04","95.10","95","57.56"
"321.35","1759.94","1113.98","1098.89","49.86","420.46","36.46","93.64","2737","65.62","95.10","95","57.56"
"418.86","1864.95","1399.77","1417.78","54.65","499.88","50.85","63.58","2965","66.11","95.20","95","57.66"
"303.2","1451.95","377.07","333.5","33.98","327.23","41.46","51.94","2461","66.11","95.40","95","57.76"
"200.58","1408.92","351.32","346.68","33.96","217.75","42.11","94.98","1901","66.31","95.50","95","57.66"
"170.29","1254.93","339.09","348.98","33.73","187.84","42.44","94.98","1808","66.11","95.70","96","57.56"
"148.39","1195.97","592.59","584.18","39.83","165.25","41.05","94.98","1674","66.11","95.90","96","57.56"
"134.13","1167.95","680.06","698.57","41.06","148.24","41.98","94.98","1564","66.11","96.10","96","57.41"
"123.83","1143.97","696.37","714","41.07","137.64","42.45","94.98","1501","66.02","96.30","96","57.41"
"118.26","1124.92","699.30","700.91","41.13","131.07","42.27","94.89","1466","65.92","96.40","96","57.41"
"114.82","1113.94","699.90","702.97","39.56","125.73","50.65","94.37","1433","65.92","96.40","96","57.41"
"116.73","1143.97","426.47","414.88","36.31","131.07","39.30","94.98","1468","65.72","96.40","96","57.41"
"138.25","1272.97","503.39","555.69","37.07","152.13","40.61","94.98","1532","65.92","96.40","96","57.41"
"143.28","1314.99","425.69","428.07","35.62","159.84","40.61","93.05","1580","65.92","96.30","96","57.56"
"144.43","1293.93","418.69","414.88","35.55","160.30","40.81","92.70","1609","65.72","96.30","96","57.56"
"147.17","1272.97","330.70","353.35","33.36","162.05","41.66","93.01","1561","65.62","96.20","96","57.56"
"121.46","1199.91","317.28","309.28","33.15","126.95","41.88","94.58","1246","65.43","96.10","96","57.56"
"89.19","1133.99","310.88","318.06","33.09","98.88","42.30","94.98","1136","65.33","96.10","96","57.56"
"85.98","1079.97","324.58","318.06","33.97","97.35","40.12","94.75","1258","65.23","96.10","96","57.56"
"103.15","1141.95","558.58","562.3","39.16","116.20","39.47","94.98","1250","65.23","96.10","96","57.56"
"119.1","1269.95","611.67","617.18","39.67","136.57","39.51","94.98","1336","65.33","96.20","96","57.56"
"130.85","1342.91","617.87","590.9","39.70","151.83","39.12","94.98","1489","65.33","96.20","96","57.56"
"200.73","1398.95","805.96","793.19","43.48","298.39","36.24","94.98","2944","65.23","96.10","96","57.66"
"318.46","1569.97","1060.15","1127.58","43.66","424.66","51.05","18.93","2807","65.33","96.10","96","57.66"
"282.44","1428.97","372.00","357.67","33.79","324.64","41.80","51.67","2341","65.43","96.10","96","57.76"
"192.87","1402.97","346.50","340.17","33.77","207.45","42.23","94.98","1803","65.43","96.10","96","57.76"
"161.36","1237.99","336.89","335.7","33.70","180.44","41.69","94.98","1773","65.33","96.10","96","57.76"
"146.18","1186.91","329.87","333.5","33.58","159.76","42.13","94.98","1615","65.23","96.20","96","57.66"
"125.96","1156.97","320.77","333.5","33.32","138.48","42.53","94.98","1478","65.04","96.30","96","57.56"
"109.94","1135.91","312.40","318.06","33.21","121.08","42.47","94.75","1349","65.04","96.30","96","57.56"
"99.64","1109.91","307.40","287.31","33.22","110.25","41.85","94.83","1291","64.94","96.40","96","57.56"
"92.24","1088.94","305.56","296.09","33.15","102.85","41.94","94.98","1210","64.94","96.40","96","57.56"
"88.88","1075.94","309.28","311.48","33.27","96.06","42.46","94.98","1105","64.74","96.40","96","57.56"
"81.25","1058.91","314.88","302.7","33.37","87.13","41.93","94.98","973","64.74","96.40","96","57.56"
"72.94","1039.96","315.01","329.09","33.35","79.58","42.53","94.98","813","64.64","96.30","96","57.56"
"63.48","1024.95","315.01","320.4","33.34","74.16","42.76","94.98","780","64.55","96.30","96","57.56"
"62.03","1013.96","315.01","315.88","33.43","69.20","42.13","94.98","779","64.35","96.30","96","57.56"
"58.9","1007.92","315.01","315.88","33.47","64.39","42.42","94.98","718","64.25","96.30","96","57.56"
"55.77","1002.97","315.01","313.68","33.35","62.49","42.33","94.98","719","64.15","96.30","96","57.56"
"56.23","998.95","315.01","313.68","33.30","62.94","42.33","94.98","724","63.96","96.30","96","57.66"
"54.86","998.95","318.29","311.48","33.63","60.04","41.29","94.98","885","63.96","96.30","96","57.66"
"112.46","1056.99","568.28","566.68","39.04","140.69","40.33","91.68","1630","64.15","96.30","96","57.66"
"83.92","1180.96","315.01","300.59","33.22","87.28","41.96","94.31","837","64.35","96.30","96","57.76"
"58.9","1071.91","315.01","311.48","33.28","67.60","42.11","94.98","731","64.15","96.30","96","57.66"
"57.3","1030.99","315.01","313.68","33.31","64.09","42.29","94.98","724","63.96","96.40","96","57.66"
"56.15","1011.95","315.01","313.68","33.37","62.87","42.36","94.98","721","63.96","96.40","96","57.76"
"55.24","1007.92","315.01","311.48","33.42","60.20","42.13","94.98","686","63.86","96.40","96","57.76"
"53.86","1004.99","315.01","313.68","33.42","60.96","42.18","94.98","723","63.86","96.50","96","57.76"
"54.55","1007.92","315.01","315.88","33.36","61.88","41.96","94.98","723","63.61","96.50","96","57.76"
"54.25","1007.92","329.09","318.06","34.06","64.70","38.92","93.99","1140","63.61","96.50","96","57.76"
"114.98","1079.97","584.00","582.07","39.18","150.15","39.28","94.98","1702","63.96","96.50","96","57.76"
"177.23","1342.91","712.31","724.99","41.86","224.69","38.29","94.98","2033","64.55","96.60","96","57.76"
"234.38","1567.95","836.17","830.69","44.38","303.88","37.19","94.98","2486","65.04","96.70","96","57.85"
"303.04","1614.92","777.57","709.6","42.97","381.17","37.45","76.95","2863","65.62","96.70","96","58.05"
"233.84","1738.98","905.06","920.68","44.85","280.84","38.26","94.98","1974","66.02","96.70","96","58.05"
"261.77","1785.94","935.38","929.55","45.73","319.14","37.80","94.98","2296","66.11","96.80","96","58.05"
"310.06","1814.97","1051.56","1035.06","48.40","386.13","36.29","94.98","2635","66.46","96.90","97","58.05"
"347.98","1810.94","727.76","676.6","42","408.94","34.45","94.98","2887","66.75","97.10","97","58.15"
"406.27","1799.95","1079.55","1140.67","44.06","467.69","51.65","46.43","3013","67.15","97.30","97","58.15"
"208.97","1599.91","413.28","326.92","36.31","242.24","35.66","94.98","2218","67.24","97.50","97","58.25"
"246.28","1708.95","889.19","922.97","45.18","298.24","38.55","94.98","2207","67.44","97.70","97","58.15"
"280.99","1797.94","953.17","973.58","46.33","342.49","38.14","94.98","2343","67.54","97.90","98","58.25"
"252.54","1513.94","358.68","360.01","33.71","284.73","42.21","50.31","2306","67.44","98","98","58.25"
"196.23","1410.94","347.97","340.17","33.88","208.29","41.79","94.98","1690","67.24","98.20","98","58.15"
"117.04","1267.93","308.68","311.48","33.12","124.89","42.10","94.96","1263","67.05","98.30","98","58.15"
"96.74","1161.91","311.71","307.08","33.31","117.19","41.71","94.88","1408","66.75","98.40","98","58.05"
"110.78","1122.91","314.78","324.71","33.34","123.45","42.57","94.77","1372","66.75","98.50","98","57.85"
"97.89","1113.94","569.48","549.07","39.60","106.89","41.01","94.98","1248","66.65","98.60","98","57.85"
"89.88","1092.97","675.27","689.88","41.23","99.56","42.15","94.98","1163","66.65","98.60","98","57.76"
"85.76","1071.91","695.26","707.4","41.22","95.14","42.19","94.98","1111","66.46","98.60","98","57.76"
"81.18","1058.91","321.27","401.7","33.20","92.55","41.30","94.98","1223","66.46","98.50","98","57.76"
"97.35","1135.91","420.07","467.68","34.77","106.05","41.59","92.40","1178","66.46","98.50","98","57.76"
"96.36","1156.97","349.48","329.09","34.47","108.95","39.30","94.98","1362","66.46","98.50","98","57.76"
"140.08","1233.96","644.95","692.05","40.87","198.60","39.19","94.98","2087","66.46","98.50","98","57.85"
"226.67","1526.94","814.29","821.65","44.03","291.75","37.92","94.98","2250","66.75","98.50","98","57.85"
"261.16","1641.93","359.69","335.7","33.66","296.02","41.55","50.17","2274","66.75","98.50","98","58.05"
"178.53","1410.94","328.77","322.46","33.44","179.29","41.70","94.43","1459","66.75","98.40","98","58.05"
"102.46","1246.97","309.00","296.09","33.13","109.64","42.10","94.98","1132","66.46","98.40","98","58.05"
"84.15","1135.91","315.01","315.88","33.35","90.26","42.13","94.98","942","66.31","98.40","98","58.05"
"71.87","1075.94","470.36","577.66","33.21","81.33","50.97","94.98","953","66.11","98.50","98","57.85"
"83.09","1075.94","320.86","296.09","33.43","90.18","40.54","94.98","1020","66.11","98.50","98","57.85"
"81.03","1081.99","319.67","304.96","33.44","89.19","40.99","94.94","1036","66.11","98.50","98","57.85"
"94.53","1090.96","391.40","432.48","35.21","111.39","40.61","93.97","1314","66.02","98.60","98","57.85"
"97.05","1152.94","339.60","340.17","33.89","105.59","40.78","94.09","1169","66.11","98.70","98","57.85"
"90.79","1143.97","330.05","340.17","33.68","100.10","41.01","94.44","1129","66.11","98.60","98","58.05"
"88.88","1126.94","348.38","333.5","34.58","97.12","40.55","94.81","1100","66.02","98.60","98","58.05"
"99.34","1163.93","557.67","590.9","38.45","106.89","41.28","94.98","1157","66.02","98.50","98","58.05"
"111.09","1242.94","410.09","476.37","34.19","119.63","47.99","88.52","1191","66.02","98.50","98","58.05"
"91.78","1165.94","309.97","269.76","33.07","102.69","41.94","94.77","1153","65.92","98.50","98","58.05"
"87.74","1092.97","309.28","311.48","33.15","97.96","42.25","94.98","1132","65.62","98.40","98","58.05"
"83.92","1066.97","311.39","315.88","33.13","92.70","38.36","94.98","1072","65.43","98.40","98","58.05"
"80.49","1054.98","656.01","674.4","40.75","88.58","41.63","94.98","1026","65.33","98.30","98","58.05"
"77.06","1039.96","337.40","414.88","33.90","87.05","40.33","94.98","1227","65.23","98.30","98","58.05"
"97.05","1143.97","582.07","608.4","39.07","108.57","44.53","94.98","1196","65.23","98.30","98","58.05"
"103","1182.97","307.58","296.09","33.00","106.74","41.33","93.76","1093","65.23","98.20","98","58.05"
"83.7","1101.94","311.30","282.86","33.13","95.60","41.64","94.96","1047","64.94","98.10","98","58.05"
"75.99","1066.97","315.01","322.46","33.31","79.58","42.33","94.98","811","64.74","98.10","98","58.05"
"58.9","1034.93","315.01","322.46","33.34","65.77","42.39","94.98","722","64.55","98.10","97","58.05"
"53.86","1020.92","315.01","311.48","33.41","58.37","41.80","94.98","704","64.25","98.10","97","58.05"
"54.86","1011.95","315.01","315.88","33.51","61.26","41.88","94.98","722","63.96","98","97","58.15"
"54.09","1011.95","315.01","318.06","33.45","61.65","41.97","94.98","718","63.61","98","98","58.15"
"54.93","1007.92","315.01","320.4","33.30","61.57","42.52","94.98","718","63.61","98","98","58.15"
"54.09","1007.92","315.01","315.88","33.35","61.49","42.25","94.98","718","63.52","98","98","58.15"
"54.17","1007.92","315.01","318.06","33.35","61.04","42.06","94.98","720","63.42","98","98","58.15"
"54.4","1007.92","315.01","315.88","33.46","61.49","42.15","94.98","721","63.22","98","98","58.25"
"53.86","1007.92","315.01","313.68","33.45","61.26","42.28","94.98","720","63.12","97.90","97","58.25"
"54.09","1007.92","315.01","313.68","33.39","61.26","41.92","94.98","717","63.12","97.90","97","58.25"
"53.64","1007.92","315.01","315.88","33.38","61.34","42.01","94.98","720","63.03","97.90","97","58.25"
"53.48","1007.92","315.01","313.68","33.38","61.26","42.09","94.98","719","62.83","97.80","97","58.25"
"54.09","1004.99","315.01","315.88","33.37","61.49","41.97","94.98","722","62.83","97.80","97","58.25"
"53.48","1007.92","315.01","313.68","33.37","61.04","41.90","94.98","721","62.73","97.70","97","58.25"
"53.64","1004.99","315.01","311.48","33.42","61.34","42","94.98","718","62.73","97.70","97","58.25"
"54.63","1007.92","315.01","309.28","33.42","61.57","42.02","94.98","718","62.53","97.70","97","58.25"
"54.25","1004.99","315.01","311.48","33.51","61.49","41.97","94.98","720","62.53","97.70","97","58.25"
"54.09","1004.99","315.01","318.06","33.31","61.19","41.96","94.98","720","62.53","97.60","97","58.25"
