"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"148.16","1297.96","500.27","483.09","37.41","165.79","40.13","94.98","1598","59.15","92","91","56.53"
"139.93","1342.91","471.09","463.27","36.79","152.67","40.61","94.03","1401","59.15","91.90","91","56.53"
"123.98","1327.99","458.87","447.88","36.77","135.96","39.75","94.98","1323","59.15","91.80","91","56.53"
"129.85","1331.93","601.38","634.88","39.47","142.67","39.51","94.98","1408","59.15","91.80","91","56.63"
"140.69","1398.95","642.50","661.26","39.87","161.29","39.70","94.98","1440","59.15","91.70","91","56.63"
"159.23","1455.98","681.66","680.98","41.02","185.09","39.32","94.98","1556","59.25","91.80","91","56.63"
"183.26","1545.98","763.97","753.58","42.80","227.89","38.59","94.98","1889","59.35","91.90","92","56.63"
"288.85","1511.92","1017.50","1039.47","47.55","358.05","37.75","94.98","2756","59.45","92","92","56.82"
"326.7","1648.98","828.48","777.76","43.71","407.57","39.16","85.80","2711","59.94","92.10","92","56.92"
"256.27","1789.97","931.16","977.98","45.24","306.25","38.51","94.98","2055","60.33","92.20","92","56.92"
"269.63","1832.91","974.86","966.86","46.33","324.48","38.20","94.98","2220","60.62","92.40","92","56.92"
"295.19","1849.94","1013.88","1024.17","47.72","360.26","37.44","94.98","2338","60.92","92.40","92","56.92"
"319.98","1876.95","1115.77","1096.69","49.43","395.74","37.49","94.98","2499","61.36","92.60","92","57.02"
"312.73","1688.99","365.58","360.01","33.45","343.10","42.36","50.29","2493","61.46","92.70","92","56.92"
"223.77","1398.95","359.41","344.57","33.95","234.00","41.75","94.98","1867","61.46","92.90","93","56.92"
"157.09","1293.93","330.56","331.29","33.67","174.26","42.13","94.98","1670","61.46","93.10","93","56.92"
"136.49","1201.92","324.07","322.46","33.65","150.38","42.21","94.98","1528","61.21","93.20","93","56.82"
"119.1","1165.94","643.19","665.57","40.59","129.93","41.68","94.83","1387","61.21","93.40","93","56.63"
"103.53","1135.91","689.46","687.58","41.01","111.85","41.35","94.96","1256","61.01","93.50","93","56.63"
"92.47","1109.91","697.97","700.91","41.08","100.48","41.57","94.98","1127","61.01","93.60","93","56.53"
"83.92","1079.97","699.67","714","40.91","91.86","42.01","94.98","1038","60.92","93.70","93","56.53"
"80.49","1058.91","539.89","634.88","21.32","88.35","38.81","94.98","1078","60.62","93.70","93","56.53"
"95.29","1049.94","321.00","304.96","33.47","108.57","39.79","94.10","1367","60.62","93.70","93","56.53"
"110.4","1141.95","580.97","584.18","39.30","130.24","38.66","94.98","1399","60.62","93.70","93","56.53"
"125.58","1282.95","452.20","443.51","34.79","144.20","48.48","84.47","1414","60.72","93.60","93","56.53"
"119.63","1203.94","323.38","285.2","33.19","133.97","41.49","92.02","1423","60.52","93.60","93","56.63"
"112.84","1156.97","317.19","309.28","33.15","126.34","41.55","93.76","1388","60.33","93.50","93","56.63"
"116.2","1169.97","496.60","480.88","38.26","133.90","37.43","94.98","1447","60.33","93.40","93","56.63"
"131.23","1312.98","428.16","439.1","35.37","151.37","41.68","88.97","1483","60.52","93.30","93","56.63"
"133.59","1252.92","343.56","320.4","33.71","147.48","40.76","89.05","1498","60.52","93.30","93","56.63"
"129.47","1205.95","343.38","337.99","33.74","143.28","41.07","88.33","1491","60.33","93.30","93","56.63"
"122.53","1190.93","326.78","324.71","33.38","135.88","41.01","88.91","1461","60.52","93.30","93","56.63"
"136.57","1237.99","631.47","674.4","40.19","155.87","40.45","83.55","1536","60.52","93.30","93","56.63"
"134.05","1267.93","320.68","285.2","33.24","150.15","41.83","93.15","1526","60.62","93.30","93","56.63"
"123.6","1171.98","317.78","315.88","33.17","134.89","42.11","93.92","1415","60.52","93.30","93","56.63"
"102.54","1139.94","307.40","300.59","32.92","112.23","38.88","94.88","1267","60.33","93.30","93","56.63"
"94.45","1103.96","652.56","678.8","40.52","103.53","41.57","94.98","1190","60.33","93.30","93","56.63"
"87.05","1084.91","690.98","709.6","41.01","95.14","42.10","94.98","1045","60.33","93.40","93","56.53"
"77.06","1062.94","698.29","702.97","26.26","81.25","50.71","94.98","797","60.23","93.40","93","56.53"
"59.66","1037.95","315.01","318.06","32.90","66.45","42.30","94.98","697","59.94","93.40","93","56.53"
"57.37","1017.99","315.01","311.48","33.10","64.39","42.21","94.98","722","59.84","93.50","93","56.53"
"53.25","1011.95","315.01","315.88","33.22","60.88","42.03","94.98","712","59.64","93.50","93","56.53"
"55.47","1011.95","315.01","311.48","33.25","62.94","42.16","94.98","723","59.64","93.50","93","56.63"
"55.47","1011.95","315.01","313.68","33.26","62.49","41.74","94.98","717","59.45","93.50","93","56.63"
"54.55","1007.92","315.01","318.06","33.21","61.88","41.96","94.98","722","59.35","93.60","93","56.63"
"55.7","1007.92","315.01","311.48","33.26","62.03","42.06","94.98","720","59.35","93.70","93","56.63"
"54.63","1007.92","315.01","315.88","33.17","61.80","42.13","94.98","723","59.35","93.70","93","56.63"
"54.47","1007.92","315.01","311.48","33.25","62.03","41.83","94.98","719","59.35","93.70","93","56.63"
"54.78","1007.92","315.01","315.88","33.24","62.18","41.94","94.98","717","59.35","93.70","93","56.63"
"55.16","1007.92","315.01","318.06","33.20","61.95","42.24","94.98","723","59.35","93.70","93","56.63"
"54.78","1007.92","315.01","313.68","33.15","62.03","42.41","94.98","717","59.35","93.70","93","56.63"
"54.78","1007.92","315.01","315.88","33.24","61.57","42.13","94.98","720","59.45","93.70","93","56.63"
"55.08","1007.92","315.01","315.88","33.23","61.95","42.23","94.98","719","59.45","93.70","93","56.63"
"55.16","1007.92","315.01","313.68","33.15","61.88","42.19","94.98","720","59.64","93.70","93","56.63"
"55.39","1007.92","315.01","313.68","33.17","62.03","42.13","94.98","721","59.64","93.80","93","56.63"
"55.47","1007.92","315.01","313.68","33.21","61.95","41.99","94.98","719","59.64","93.90","93","56.63"
"55.47","1007.92","315.01","315.88","33.21","61.88","41.98","94.98","720","59.74","94","94","56.82"
"53.94","1007.92","315.01","309.28","33.21","62.03","42.09","94.98","717","59.74","94","94","56.63"
"54.93","1007.92","315.01","315.88","33.06","61.80","41.94","94.98","721","59.84","94.10","94","56.82"
"55.24","1007.92","315.01","313.68","33.10","61.80","41.85","94.98","720","59.84","94.10","94","56.82"
"54.86","1007.92","315.01","315.88","33.15","62.03","41.83","94.98","721","59.94","94.20","94","56.82"
"96.67","1015.97","508.08","496.27","38.14","124.89","39.07","94.98","1606","60.03","94.30","94","56.82"
"165.79","1263.99","690.38","707.4","41.26","202.33","38.81","94.98","1906","60.82","94.30","94","56.82"
"223.47","1496.91","800.69","799.77","43.07","282.67","37.95","94.98","2305","61.65","94.40","94","56.82"
"295.03","1597.98","987.27","1028.48","45.46","371.79","40.51","81.18","2749","62.14","94.50","94","56.92"
"234.45","1738.98","937.07","835.06","45.66","272.68","37.98","94.98","1944","62.83","94.50","94","56.92"
"256.66","1757.93","940.86","938.38","45.48","308.84","37.59","94.98","2208","63.22","94.60","94","57.02"
"294.57","1776.97","1008.37","1006.47","47.03","369.34","37.14","94.98","2539","63.61","94.70","95","57.02"
"295.03","1626.91","369.71","386.29","33.36","339.44","42.47","50.57","2210","63.96","94.90","95","57.02"
"147.78","1402.97","318.38","300.59","32.91","165.87","41.61","94.98","1655","63.86","95.20","95","57.02"
"132.98","1231.95","319.67","315.88","33.07","144.35","42.11","94.98","1468","63.61","95.40","95","57.02"
"129.17","1178.94","507.67","463.27","38.66","143.05","37.82","94.98","1503","63.61","95.60","95","56.92"
"151.6","1368.92","659.88","654.58","40.46","176.70","39.02","94.98","1600","63.86","95.80","96","56.92"
"178.45","1511.92","736.57","727.16","41.73","212.94","53.70","52.30","1649","64.15","96","96","56.92"
"157.93","1344.93","329.37","309.28","33.28","175.78","41.59","94.79","1569","63.86","96.20","96","56.92"
"104.75","1220.96","313.41","311.48","33.10","104.14","41.93","94.98","1033","63.52","96.20","96","56.82"
"106.97","1130.97","521.09","483.09","38.42","146.03","37.61","87.81","1663","63.42","96.30","96","56.82"
"149.84","1349.96","644.86","641.49","40.30","177.77","39.29","94.98","1653","63.61","96.30","96","56.82"
"175.33","1498.92","726.50","716.27","41.68","209.96","38.47","94.98","1712","63.61","96.30","96","56.92"
"203.48","1631.95","816.49","812.96","43.34","243.69","38.41","94.98","1809","63.86","96.30","96","56.92"
"225.3","1712.98","863.00","874.58","44.13","273.06","38.15","94.98","1943","63.96","96.30","96","56.92"
"244.98","1765.99","888.87","894.35","44.43","303.58","37.84","94.98","2074","63.96","96.30","96","57.02"
"263.68","1806.91","661.99","698.57","39.80","322.35","39.71","67.51","2173","63.96","96.40","96","57.02"
"267.95","1757.93","903.27","878.96","44.84","319.45","38.98","94.98","2003","64.15","96.40","96","57.12"
"217.59","1821.92","332.49","436.85","21.65","240.86","40.86","91.87","1713","64.15","96.50","96","57.12"
"140.38","1398.95","315.88","307.08","32.83","141.15","41.72","94.65","1260","63.61","96.70","96","57.12"
"97.43","1197.98","307.49","307.08","32.88","108.64","41.60","94.98","1137","63.42","96.80","96","57.02"
"84.53","1126.94","315.01","313.68","33.21","90.26","38.85","94.98","914","63.22","96.90","97","56.92"
"77.59","1066.97","407.39","496.27","21.52","89.34","40.21","94.98","985","63.03","97.10","97","56.92"
"76.3","1049.94","314.60","335.7","33.25","86.37","41.93","94.98","923","62.83","97.20","97","56.82"
"58.9","1043.99","315.01","333.5","33.34","66.22","42.42","94.98","758","62.53","97.30","97","56.82"
"56.08","1024.95","315.01","318.06","33.24","63.86","42.21","94.98","728","62.44","97.30","97","56.82"
"82.25","1015.97","479.49","456.69","37.35","110.25","39.29","90.78","1502","62.34","97.30","97","56.82"
"112.99","1216.94","313.50","346.68","33.28","100.25","42.23","94.01","823","62.53","97.30","97","56.82"
"61.65","1101.94","315.01","320.4","33.25","67.83","42.23","94.98","727","62.44","97.30","97","56.82"
"55.77","1049.94","333.68","315.88","33.88","67.75","39.80","94.64","1124","62.14","97.20","97","56.82"
"136.49","1139.94","530.38","634.88","36.97","159.46","43.06","84.21","1548","62.44","97.10","96","56.92"
"72.63","1193.96","315.01","298.29","33.05","78.97","42.03","94.57","764","62.53","97","96","56.92"
"59.89","1079.97","315.01","311.48","33.23","66.68","42.16","94.98","711","62.34","96.90","96","56.92"
"53.64","1041.98","315.01","311.48","33.25","61.95","42.19","94.98","710","62.14","96.90","96","56.92"
"55.92","1026.96","315.01","315.88","33.17","63.25","42.19","94.98","719","62.14","96.90","96","56.92"
"54.93","1020.92","315.01","318.06","33.07","62.49","42.39","94.98","720","62.04","97","97","56.92"
"86.37","1028.98","315.01","318.06","33.89","80.95","43.11","94.98","781","62.14","97.10","97","56.92"
"56.08","1037.95","315.01","315.88","33.43","63.55","42.11","94.98","721","62.34","97.20","97","56.92"
"53.56","1024.95","315.01","315.88","33.26","61.65","41.87","94.98","735","62.34","97.30","97","56.92"
"54.47","1015.97","315.01","315.88","33.25","64.93","41.96","94.98","787","62.34","97.40","97","56.92"
"56.08","1011.95","315.01","315.88","33.15","63.17","42.50","94.98","718","62.34","97.50","97","56.92"
"56.69","1007.92","315.01","318.06","33.15","62.79","42.42","94.98","719","62.34","97.60","97","56.92"
"55.7","1002.97","315.01","311.48","33.15","62.49","42.15","94.98","721","62.34","97.60","97","56.92"
"56.23","1002.97","315.01","315.88","33.23","62.33","42.05","94.98","719","62.44","97.70","97","56.92"
"54.78","998.95","315.01","313.68","33.19","62.26","42.19","94.98","719","62.53","97.70","97","56.92"
"55.85","998.95","315.01","315.88","33.17","62.18","42.08","94.98","720","62.53","97.70","97","56.92"
"54.55","998.95","315.01","318.06","33.08","62.26","42.15","94.98","720","62.53","97.70","97","56.92"
"55.92","998.95","315.01","313.68","33.17","62.18","42.19","94.98","719","62.53","97.70","97","56.92"
"55.92","998.95","315.01","311.48","33.32","62.26","42.18","94.98","719","62.73","97.70","97","57.02"
"56.08","998.95","315.01","313.68","33.15","62.18","42.29","94.98","722","62.73","97.80","97","56.92"
"55.85","998.95","315.01","315.88","33.11","62.56","42.33","94.98","718","62.73","97.90","97","56.92"
"55.24","998.95","315.01","311.48","33.15","62.26","42.35","94.98","721","62.83","97.90","97","57.02"
"56.15","998.95","315.01","313.68","33.26","62.49","42.12","94.98","720","62.83","97.90","97","57.02"
"55.24","998.95","315.01","315.88","33.15","62.26","42.23","94.98","719","62.83","97.90","97","57.02"
"56.15","998.95","315.01","311.48","33.25","62.26","42.28","94.98","719","63.03","98","97","57.02"
"56.08","998.95","315.01","313.68","33.20","62.33","42.34","94.98","719","63.12","98","98","57.02"
"55.77","998.95","315.01","313.68","33.05","62.33","42.34","94.98","722","63.12","98.10","98","57.02"
"55.77","998.95","315.01","313.68","33.15","62.26","42.13","94.98","719","63.12","98.10","98","57.02"
"55.7","998.95","315.01","315.88","33.15","62.33","42.08","94.98","720","63.22","98.10","98","57.02"
"56.38","998.95","315.01","315.88","33.20","62.26","42.05","94.98","721","63.22","98.10","98","57.02"
"55.77","998.95","315.01","313.68","33.20","62.49","42.19","94.98","719","63.42","98.10","98","57.02"
"56.08","998.95","315.01","315.88","33.19","62.49","42.19","94.98","718","63.42","98.10","98","57.02"
"55.7","998.95","315.01","313.68","33.13","62.26","42.21","94.98","720","63.42","98.10","98","57.02"
"55.08","998.95","315.01","311.48","33.23","62.33","42.19","94.98","722","63.52","98.20","98","57.02"
"55.77","998.95","315.01","311.48","33.10","62.18","42.16","94.98","721","63.52","98.30","98","57.02"
"55.92","998.95","315.01","313.68","33.10","62.26","42.16","94.98","718","63.61","98.30","98","57.02"
"55.92","998.95","315.01","318.06","33.09","62.26","42.38","94.98","716","63.61","98.30","98","57.02"
"56.76","998.95","315.01","311.48","33.27","62.49","42.19","94.98","722","63.86","98.30","98","57.02"
"55.92","998.95","315.01","315.88","33.17","62.26","42.19","94.98","720","63.86","98.40","98","57.02"
"55.77","998.95","315.01","313.68","33.04","62.18","42.37","94.98","719","63.86","98.40","98","57.02"
"55.77","998.95","315.01","318.06","33.13","62.26","42.19","94.98","720","63.96","98.50","98","57.02"
"55.77","998.95","315.01","313.68","33.19","62.26","42.26","94.98","722","63.96","98.50","98","57.02"
"55.47","998.95","315.01","311.48","33.19","62.26","42.32","94.98","720","64.15","98.50","98","57.02"
"55.92","998.95","315.01","315.88","33.25","62.03","42.03","94.98","717","64.15","98.50","98","57.02"
"55.77","998.95","315.01","315.88","33.02","62.33","42.34","94.98","719","64.15","98.50","98","57.02"
"56.53","998.95","315.01","315.88","33.08","62.03","42.35","94.98","720","64.15","98.50","98","57.02"
"56.38","996.93","315.01","311.48","33.17","62.26","42.26","94.98","720","64.15","98.50","98","57.02"
"55.85","998.95","315.01","315.88","33.17","62.26","42.27","94.98","721","64.15","98.60","98","57.02"
"56.08","998.95","315.01","315.88","33.21","62.33","42.33","94.98","717","64.15","98.60","98","57.02"
"56.23","998.95","315.01","313.68","33.21","62.18","42.43","94.98","721","64.15","98.70","98","57.12"
"55.47","998.95","315.01","315.88","33.11","62.26","42.47","94.98","718","63.96","98.70","98","57.12"
"55.54","996.93","315.01","315.88","32.98","62.33","42.33","94.98","717","63.96","98.70","98","57.02"
"55.85","998.95","315.01","318.06","33.08","62.33","42.47","94.98","720","63.96","98.70","98","57.12"
"56.23","998.95","315.01","313.68","33.17","62.18","42.31","94.98","719","63.96","98.70","98","57.12"
